title,age,gender,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
88,21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
58,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
32,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
98,31,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,20,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
59,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
94,20,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
87,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
59,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
42,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
32,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36,18,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
50,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,24,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
92,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81,39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31,63,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
43,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
32,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,51,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,51,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,51,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
98,51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,46,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
50,46,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
92,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,46,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
98,46,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
86,46,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27,51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,51,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,51,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,51,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
43,51,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50,51,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,51,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
57,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,51,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,51,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25,51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
58,51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
98,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95,51,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98,28,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
92,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,37,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,37,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
32,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,51,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77,51,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,51,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41,51,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
57,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,51,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
55,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,51,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,51,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,22,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
92,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
94,22,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
88,22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,19,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,19,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,19,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
92,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
88,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,19,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
87,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
98,19,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,19,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,49,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,49,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70,44,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
57,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,38,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25,38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,38,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
59,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,51,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
99,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77,51,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,51,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
28,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
41,51,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
92,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42,51,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
55,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,51,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
98,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
76,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24,28,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
98,28,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
84,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,21,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,21,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
88,21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,23,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35,23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
88,23,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,30,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
82,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,30,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
55,30,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
97,30,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
87,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
86,30,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
94,31,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
32,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,24,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,24,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,24,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,24,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
57,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88,24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,24,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
87,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,24,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
82,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,52,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
41,52,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
97,52,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
36,25,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
99,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
57,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2,25,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,25,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,25,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
52,25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,44,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
88,44,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,44,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86,44,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36,24,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
57,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
88,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
20,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
70,24,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98,23,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,34,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,34,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
89,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,34,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,34,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
35,34,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
57,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,34,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
42,34,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
88,34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
63,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
82,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
41,50,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
94,50,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
42,50,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
97,50,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
59,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
